"binomial","P50","Ks","lat","lon","log_P50","log_Ks","mean_storm_size","median_storm_size","sd_storm_size","storm_freq","map_reanalysis","mean_temp","nspp","site_name","mat","a_m","map_reanalysis_scaled","storm_freq_scaled","mean_storm_size_scaled","mean_temp_scaled"
"Ceanothus spinosus",-4.681600245,1.165,34.034,-118.7,-1.5436399841762,0.152721087017664,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_9",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhus laurina",-1.57,5.71,34.04,-118.701,-0.451075619360217,1.74221902366792,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,4,"USA_Ca_SantaMonica_12",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhus integrifolia",-1.8,2.07,34.04,-118.701,-0.587786664902119,0.727548607277278,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,4,"USA_Ca_SantaMonica_12",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus megacarpus",-10.97,1.06,34.04,-118.701,-2.39516427428714,0.0582689081239758,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,4,"USA_Ca_SantaMonica_12",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus spinosus",-7.22,1.52,34.04,-118.701,-1.97685495290473,0.418710334858185,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,4,"USA_Ca_SantaMonica_12",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus spinosus",-7.2,NA,34.0416666666667,-118.708333333333,-1.97408102602201,NA,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,2,"",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus megacarpus",-11,NA,34.0416666666667,-118.708333333333,-2.39789527279837,NA,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,2,"",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhus laurina",-2,NA,34.042,-118.708,-0.693147180559945,NA,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_Pepperdine_2",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Photinia arbutifolia",-6.4,NA,34.042,-118.708,-1.85629799036563,NA,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_Pepperdine_2",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus megacarpus",-8.6,NA,34.042,-118.708,-2.15176220325946,NA,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_Pepperdine_2",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Salvia mellifera",-4.61885,4.14,34.042,-118.722,-1.53014575635956,1.42069578783722,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,2,"USA_Ca_CorralCanyon",NA,24.9,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus megacarpus",-10.9303,2.16,34.042,-118.722,-2.39153874920427,0.770108221696074,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,2,"USA_Ca_CorralCanyon",NA,16.9,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus oliganthus",-6.2,NA,34.083,-118.683,-1.82454929205105,NA,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,2,"USA_Ca_SantaMonica_1",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus cuneatus",-9.5,NA,34.083,-118.683,-2.2512917986065,NA,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,2,"USA_Ca_SantaMonica_1",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhamnus californica",-2.507506847,1.23,34.083,-118.701,-0.919288971458401,0.207014169384326,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_3",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus crassifolius",-9.399020982,1.0026,34.083,-118.701,-2.24060553300082,0.00259662584726591,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_3",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus oliganthus",-4.125043068,0.865,34.083,-118.701,-1.41707646045941,-0.145025772050258,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_3",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus leucodermis",-4.7,1.31,34.084,-118.651,-1.54756250871601,0.27002713721306,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_10",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus oliganthus",-6.16,1.64,34.084,-118.651,-1.81807677754543,0.494696241836107,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_10",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Quercus agrifolia",-1.97,4.05,34.084,-118.651,-0.678033542749897,1.39871688111845,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_10",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus crassifolius",-7.3,1.48,34.084,-118.704,-1.98787434815435,0.392042087776024,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_8",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Prunus ilicifolia",-4.39,0.71,34.084,-118.704,-1.47932922708708,-0.342490308946776,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_8",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhus trilobata",-2.95,5.56,34.084,-118.704,-1.08180517035173,1.71559810826249,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_8",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhamnus crocea",-5.173719773,1.063,34.086,-118.651,-1.64359192168635,0.0610950993598108,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_11",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus leucodermis",-3.563555381,1.568,34.086,-118.651,-1.27075874902045,0.449800921928216,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_7",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus cuneatus",-7.958321229,0.807,34.086,-118.651,-2.07421807673418,-0.214431610712188,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_7",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Adenostoma sparsifolium",-4.889721653,1.6,34.088,-118.838,-1.58713538018979,0.470003629245736,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,6,"USA_Ca_SantaMonica_5",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Adenostoma fasciculatum",-7.983174511,0.88,34.088,-118.838,-2.07733614075293,-0.127833371509885,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,6,"USA_Ca_SantaMonica_5",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus megacarpus",-9.522518636,1.54,34.088,-118.838,-2.2536593764178,0.431782416425538,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,6,"USA_Ca_SantaMonica_5",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhus ovata",-1.248648821,1.95,34.088,-118.838,-0.222062023473762,0.667829372575655,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,6,"USA_Ca_SantaMonica_5",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhus laurina",-1.129558902,6.46,34.088,-118.838,-0.121827204304603,1.86562931779451,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,6,"USA_Ca_SantaMonica_5",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus spinosus",-5.20758124,1.82,34.088,-118.838,-1.65011549460739,0.598836501088704,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,6,"USA_Ca_SantaMonica_5",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Umbellularia californica",-1.35,3.32,34.089,-118.655,-0.300104592450338,1.1999647829284,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,7,"USA_Ca_SantaMonica_6",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Arctostaphylos glauca",-4.67,1.03,34.089,-118.655,-1.54115907168081,0.0295588022415444,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,7,"USA_Ca_SantaMonica_6",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Quercus berberidifolia",-5.1,3.37,34.089,-118.655,-1.62924053973028,1.21491274436427,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,7,"USA_Ca_SantaMonica_6",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Cercocarpus betuloides",-7.46,2.04,34.089,-118.655,-2.00955541421567,0.712949807856125,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,7,"USA_Ca_SantaMonica_6",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Arctostaphylos glandulosa",-4.41,1.27,34.089,-118.655,-1.48387468945875,0.2390169004705,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,7,"USA_Ca_SantaMonica_6",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhus ovata",-1.37,3.09,34.089,-118.655,-0.314810739840034,1.12817109090965,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,7,"USA_Ca_SantaMonica_6",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Photinia arbutifolia",-6.24,2.26,34.089,-118.655,-1.83098018238134,0.815364813284194,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,7,"USA_Ca_SantaMonica_6",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Adenostoma fasciculatum",-8.33,0.6,34.098,-118.653,-2.11986345617875,-0.510825623765991,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_2",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Ceanothus cuneatus",-9.54,1.34,34.098,-118.653,-2.2554934854602,0.29266961396282,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_2",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Adenostoma sparsifolium",-4.63,1.77,34.098,-118.653,-1.53255686809814,0.570979546585738,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_2",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhamnus californica",-1.5,1.79,34.103,-118.695,-0.405465108108164,0.582215619852664,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_16",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhamnus crocea",-5.35,1.07,34.103,-118.695,-1.67709656090792,0.0676586484738149,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_16",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Rhamnus ilicifolia",-7.18,1.45,34.103,-118.695,-1.97129938306013,0.371563556432483,15.9651866817596,9.97460243212779,16.6019958116247,2.32004573015128,484.009029616622,14.7370355142038,3,"USA_Ca_SantaMonica_16",NA,NA,-0.536315602762733,-1.00223643447303,1.18401428719653,-0.851106732795653
"Cocculus laurifolius",-0.64,NA,34.1333333333333,-117.833333333333,0.44628710262842,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Magnolia grandiflora",-2.02,NA,34.1333333333333,-117.833333333333,-0.703097511413113,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Pittosporum undulatum",-1.19,NA,34.1333333333333,-117.833333333333,-0.173953307123438,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Liquidambar styraciflua",-2.8,NA,34.1333333333333,-117.833333333333,-1.02961941718116,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Albizia julibrissin",-0.89,NA,34.1333333333333,-117.833333333333,0.116533816255952,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Citris aurantium",-1.41,NA,34.1333333333333,-117.833333333333,-0.343589704390077,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Citris limon",-0.42,NA,34.1333333333333,-117.833333333333,0.867500567704723,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Citris sinensis",-0.25,NA,34.1333333333333,-117.833333333333,1.38629436111989,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Betula pendula",-2.09,NA,34.1333333333333,-117.833333333333,-0.73716406597672,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Casuarina obesa",-1.39,NA,34.1333333333333,-117.833333333333,-0.3293037471426,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Platanus undulatum",-1.56,NA,34.1333333333333,-117.833333333333,-0.444685821261446,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Ficus burkei",-1.12,NA,34.1333333333333,-117.833333333333,-0.113328685307003,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Thevetia peruviana",-0.71,NA,34.1333333333333,-117.833333333333,0.342490308946776,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Tabebuia chrysotricha",-0.19,NA,34.1333333333333,-117.833333333333,1.66073120682165,NA,16.3380858680786,10.1702035356059,17.6009010799896,2.91294530755568,617.288000712838,11.9702803131187,14,"",17.65,NA,-0.390223096585366,-0.878957305784583,1.28460711343286,-1.44217299101279
"Salvia mellifera",-2.245987966,1.5,34.2,-118.4,-0.809145498332174,0.405465108108164,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Artemisia californica",-1.827802525,1.21,34.2,-118.4,-0.603114439297181,0.19062035960865,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Malacothamnus fasciculatus",-0.889038022,0.77,34.2,-118.4,0.117615274978993,-0.261364764134408,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Salvia leucophylla",-1.658889393,2.07,34.2,-118.4,-0.506148338099629,0.727548607277278,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Rhus laurina",-0.49067673,4.8,34.2,-118.4,0.711969759060873,1.56861591791385,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Lotus scoparius",-2.060542314,1.41,34.2,-118.4,-0.722969207378162,0.343589704390077,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Hazardia squarrosa",-1.328240588,0.64,34.2,-118.4,-0.283855200308376,-0.44628710262842,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Eriogonum cinereum",-1.832454871,0.93,34.2,-118.4,-0.605656527463141,-0.0725706928348354,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Ceanothus crassifolius",-6.3,NA,34.2,-118.4,-1.84054963339749,NA,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Encelia californica",-0.756053152,1.44,34.2,-118.4,0.27964359839571,0.364643113587909,15.6726255855764,9.72290665990758,16.5389080592772,2.44996427331931,504.135439728849,13.3860946743245,10,"USA_Ca_Malibu_1",NA,NA,-0.514254225266608,-0.975223015316379,1.10509336542576,-1.1397103457886
"Ceanothus crassifolius",-7.3,NA,34.267,-118.15,-1.98787434815435,NA,11.686472450715,7.86688971497246,10.5012170990582,1.19090909090909,123.759677219776,15.748884381381,2,"USA_Ca_SanGabriel",NA,NA,-0.93119958414067,-1.23701309204018,0.0297935944482932,-0.634943870403954
"Ceanothus leucodermis",-4.7,NA,34.267,-118.15,-1.54756250871601,NA,11.686472450715,7.86688971497246,10.5012170990582,1.19090909090909,123.759677219776,15.748884381381,2,"USA_Ca_SanGabriel",NA,NA,-0.93119958414067,-1.23701309204018,0.0297935944482932,-0.634943870403954
"Sapium sebiferum",-1.371968684,4.17,34.368,-79.294,-0.316246703970311,1.42791603581071,9.46209258376241,6.75101321550425,8.74869330150979,10.4995147201553,1003.56257908136,20.2614301984498,2,"USA_Sc_GeorgeTown",NA,NA,0.0331881945006392,0.698486333177233,-0.570252384865086,0.329078378504151
"Diospyros virginiana",-0.63,4.13,34.368,-79.294,0.462035459596559,1.41827740697294,9.46209258376241,6.75101321550425,8.74869330150979,10.4995147201553,1003.56257908136,20.2614301984498,2,"USA_Sc_GeorgeTown",NA,NA,0.0331881945006392,0.698486333177233,-0.570252384865086,0.329078378504151
"Rhus ovata",-0.401408469,1.64,34.5,-118.4,0.912775744187764,0.494696241836107,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Ceanothus cuneatus",-6.618159766,0.83,34.5,-118.4,-1.88981735033828,-0.186329578191493,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Quercus berberidifolia",-1.193888952,1.59,34.5,-118.4,-0.177216005620049,0.46373401623214,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Ceanothus spinosus",-3.826628229,1.33,34.5,-118.4,-1.34198405748645,0.285178942233662,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Ceanothus oliganthus",-3.898021817,1.24,34.5,-118.4,-1.36046919804251,0.215111379616945,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Ceanothus megacarpus",-5.854527317,1.91,34.5,-118.4,-1.76721526227919,0.647103242058538,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Arctostaphylos glandulosa",-4.89458011,1.04,34.5,-118.4,-1.58812849293651,0.0392207131532813,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Adenostoma fasciculatum",-7.249728624,0.88,34.5,-118.4,-1.98096403699361,-0.127833371509885,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Adenostoma sparsifolium",-4.313253372,1.55,34.5,-118.4,-1.46169246205661,0.438254930931155,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Rhus laurina",-0.441354234,5.55,34.5,-118.4,0.817907474268606,1.71379792775834,8.56060197401835,6.38823812314182,6.84090149736539,1.17037279267495,111.910709890146,15.6453587234527,10,"USA_Ca_ColdCreek",NA,NA,-0.944187719617419,-1.24128311861681,-0.813437383885408,-0.657060219272531
"Ceanothus crassifolius",-8.2,0.53,34.5,-119.817,-2.10413415427021,-0.63487827243597,12.03855674259,8.01474156778898,11.3978438280434,2.05711722488038,273.136103643748,12.2336166984157,6,"USA_Ca_SantaBabs",15.1,17.17,-0.767462001830382,-1.05690605859227,0.124771420339349,-1.38591602550718
"Rhus ovata",-2.7,1.74,34.5,-119.817,-0.993251773010283,0.553885113226438,12.03855674259,8.01474156778898,11.3978438280434,2.05711722488038,273.136103643748,12.2336166984157,6,"USA_Ca_SantaBabs",15.1,4.96,-0.767462001830382,-1.05690605859227,0.124771420339349,-1.38591602550718
"Quercus berberidifolia",-2.6,0.72,34.5,-119.817,-0.955511445027436,-0.328504066972036,12.03855674259,8.01474156778898,11.3978438280434,2.05711722488038,273.136103643748,12.2336166984157,6,"USA_Ca_SantaBabs",15.1,10.73,-0.767462001830382,-1.05690605859227,0.124771420339349,-1.38591602550718
"Arctostaphylos glandulosa",-4.7,0.76,34.5,-119.817,-1.54756250871601,-0.27443684570176,12.03855674259,8.01474156778898,11.3978438280434,2.05711722488038,273.136103643748,12.2336166984157,6,"USA_Ca_SantaBabs",15.1,6.6,-0.767462001830382,-1.05690605859227,0.124771420339349,-1.38591602550718
"Garrya elliptica",-6.5,1.58,34.5,-119.817,-1.87180217690159,0.457424847038875,12.03855674259,8.01474156778898,11.3978438280434,2.05711722488038,273.136103643748,12.2336166984157,6,"USA_Ca_SantaBabs",15.1,9.78,-0.767462001830382,-1.05690605859227,0.124771420339349,-1.38591602550718
"Salvia mellifera",NA,1.19,34.5,-119.817,NA,0.173953307123438,12.03855674259,8.01474156778898,11.3978438280434,2.05711722488038,273.136103643748,12.2336166984157,6,"USA_Ca_SantaBabs",15.1,7.5,-0.767462001830382,-1.05690605859227,0.124771420339349,-1.38591602550718
"Rhododendron maximum",-2.42,NA,35.033,-83.45,-0.883767540168595,NA,9.66259544383721,7.03255368597721,8.60719479881257,12.0631578947368,794.035535045715,18.2749783383602,2,"USA_Nc_Coweeta_2",NA,NA,-0.196482928583023,1.02360811684578,-0.51616497973426,-0.095290451673218
"Rhododendron catawbiense",-1.75,NA,35.033,-83.45,-0.559615787935423,NA,9.66259544383721,7.03255368597721,8.60719479881257,12.0631578947368,794.035535045715,18.2749783383602,2,"USA_Nc_Coweeta_1",NA,NA,-0.196482928583023,1.02360811684578,-0.51616497973426,-0.095290451673218
