"","lat","lon","elev_var","map_reanalysis","storm_freq","mean_temp"
"136",-28.433,32.183,22.8270232667719,1106.43873364132,7.13756405283466,21.5555656472304
"143",-29.2,152.07,49.8945235893235,761.598224681485,7.44199212101862,17.466001639922
"144",-29.25,152.124,86.1743516884703,730.236293441611,7.72505186721992,17.9634678392759
"145",-29.883,31,53.5106274834867,929.633508668036,7.74038748137109,19.0070526106745
"150",-30.067,-71.4,71.2460411027034,125.210529883127,0.599601902700937,13.3965265763773
"151",-31.4,116.317,21.9768654742644,626.290622212011,4.5145499458996,17.4875637305071
"155",-31.75,115.95,9.17459230809047,816.852535526866,5.40611232468408,18.0123977622173
"166",-32.317,117.867,13.5169341579223,373.902963236296,3.22199334462977,16.3937123066635
"187",-32.7797,150.9229,50.2727167253774,704.608265404789,5.66642982388532,16.9036407714025
"202",-32.9,115.69,9.02528931612077,1163.25457242804,6.71801237163914,17.261336278177
"207",-32.966,146.1679,10.8052672659988,360.66511475038,2.69830127678229,18.5242094811615
"223",-33.68,151.1479,70.0142952345574,1082.93198818114,7.01533389135006,17.3036173911993
"239",-33.935,19.521,189.622327592652,188.371571272362,2.27998596121786,17.591404179269
"275",-33.95,18.917,219.998687016678,852.883313421292,5.35603576751118,16.7946529251638
"284",-34,116,34.1405401024445,986.609077511486,7.04734091419472,15.4328326074536
"285",-34.36,151.1,12.0897975920221,1254.38146793965,7.39322009676827,16.6115712170011
"286",-34.427,175.727,26.6938014157137,1124.32283276936,7.96647816589429,17.4370955215763
"288",-35.117,176.208,13.4607418819322,1146.88874160694,8.19343445685238,16.984865121106
"289",-35.8333333333333,-72.5,114.816199931731,272.913745427222,1.90372094063947,14.9127237323025
"293",-37.427,175.72,123.893583406586,1526.86442642531,10.8081177428044,14.1844454386708
"294",-38.898,175.417,59.6658852779916,1059.69310997255,11.810253837843,13.8768810920825
"295",-40.05,-71.167,83.8047909944825,229.575480141293,4.49787792233375,12.0152757508523
"296",-40.48,172.3,8.38901072393316,1343.94777499413,10.0041871669763,14.2079365505897
"298",-40.65,-71.017,133.416768454383,201.754600774283,4.18900779974606,11.2105321419136
"299",-41.05,-71.533,61.3339172669049,453.747441046088,8.5037059303474,10.1521469826763
"300",-42.3876,147.0487,46.6726702258718,315.384057029064,5.67924253223612,12.4467140220906
"315",-42.52,171,15.1802694518974,3099.86708601802,16.0129085517892,11.7666197384438
"316",-42.751,171.058,80.800850690478,2633.91183758896,16.8247360350493,11.4619985448854
"317",-42.9,-71.3,116.596847982061,185.306667185575,4.11025468441279,11.00235285274
"318",-42.905,147.325,109.669236744125,460.552270799954,6.24453114453115,12.2241131047314
"319",-42.9166666666667,-71.4166666666667,30.4371117203349,153.916893140133,3.92104004840158,11.4400383475961
"320",-42.9813,147.1903,97.0858521789711,395.518565894668,6.19475605672355,12.8267872204536
"336",-43.1166666666667,-71.55,142.870229649553,564.8224362759,10.8787555423674,10.219751560867
"337",-43.2666666666667,-71.6833333333333,267.414600173452,61.1051883080082,8.79545454545454,12.172524099639
"339",-45.95,-67.5166666666667,63.3366449270883,135.411796272835,1.78008700627455,13.6351780943999
"345",-46.5166666666667,-71.05,22.5819633120928,101.748786116542,1.69345315318166,10.5582701282871
"352",-46.517,-71.05,22.7107429593349,101.748786116542,1.69345315318166,10.5582701282871
"359",-5.133,145.683,87.0986949723057,3416.32939257359,12.4227997468509,26.4457452076124
"375",10.025,-84.125,103.229834262846,3519.82084975608,20.8751893514076,22.9349686724286
"376",10.2,-84.7,229.004845894917,2760.8663352391,18.3595512728906,25.104912562791
"384",10.25,-67.05,99.6059431056768,1029.08851004158,9.40319498601556,20.7577758176693
"390",10.319,-84.794,115.424041027608,2760.8663352391,18.3595512728906,25.104912562791
"391",10.35,-85.35,32.369089746181,2002.92539493354,13.6104485229569,27.3698349144417
"396",10.417,-84,27.156681501124,3519.82084975608,20.8751893514076,22.9349686724286
"399",10.7,-84.117,8.80962516160897,3357.45978763709,19.6327562623767,26.1658505894892
"400",10.906,-85.602,39.9760938651937,1962.78831888388,10.6,26.6516925116364
"420",11.783,-70.133,3.48069485116387,460.401122765466,3.8604781250638,27.9577688616057
"422",11.93,-69.96,29.0217847120257,413.320102794108,3.53412204234122,27.7638952389088
"423",13.833,-61.05,209.650791810352,1315.5432455484,11.9814282506176,27.0018250661302
"424",18.07,-76.67,228.752634305855,2312.17329097681,14.1617806177653,23.8440177663505
"425",18.25,-97.433,150.803855733067,1296.16815026924,8.46071698344324,18.79690852431
"431",18.42,-71.76,45.1563983268144,779.162665383204,5.16644345997591,22.1498902116125
"432",18.617,-70.24,180.678561606537,1814.19235294287,14.9374762672764,22.9155620922064
"433",19.09,-71.68,55.219577718482,1529.28408782808,10.2222199538615,23.4944257421104
"434",19.5,-105.05,43.0606092380932,1364.14069503936,5.20515689116632,26.182963618142
"454",19.583,-96.367,58.1911884761645,1304.52978373649,4.74529530653492,24.1526612640525
"455",21.1666666666667,112.516666666667,2.17599682047617,999.181634682783,6.9503848273891,23.7125723788322
"489",21.5,-157.833,65.1494858925949,767.10338092294,6.0869342424923,22.3997794197619
"491",21.683,101.417,151.830231477009,1404.38939386641,11.0793683522855,21.3884818177188
"497",21.9,101.766666666667,123.4837720299,1631.40248978355,11.5049833615744,20.8186096228809
"502",21.9333333333333,101.25,56.1061230335657,1404.38939386641,11.0793683522855,21.3884818177188
"516",24.717,-77.783,3.94151077770249,1374.23152027992,9.56016373027377,24.4998526974306
"517",25.4333333333333,108.083333333333,90.0543826535893,1363.76436751326,13.5037105751391,21.1773816167092
"526",25.55,-80.217,0.506470942050569,1692.59662684241,10.1999081313925,24.3946206191687
"530",25.7,105.583333333333,230.925106739333,1377.81419257608,12.156272584366,16.915391995341
"546",26.25,105.733333333333,32.023777319802,1319.75043405561,15.2737226277372,18.5439041643959
"557",26.976,-81.128,1.1248621507062,1320.85431905754,9.19117040605925,23.4960314795972
"559",29.267,-103.267,194.98188102406,302.395631791382,2.50581818181818,24.757839860396
"560",30.367,-97.75,21.595167120242,850.140344159197,6.18368983957219,20.9746980563077
"562",30.65,20.3,17.0955841538624,181.603513331784,1.37323765387992,20.5041042692646
"569",30.917,-99.9,15.2357685714695,572.939459038807,4.73363636363636,20.7473842301802
"571",31.783,-110.833,116.661801260393,356.562154063396,2.06201298701299,18.282920331088
"572",31.783,-110.9,52.0763970156939,393.718972022729,2.19493006993007,17.248170727283
"573",31.88,-104.8,59.3550328696653,267.079727445061,2.32159090909091,20.4348528636586
"574",32.013,-110.629,24.1832386894832,335.792501462105,2.13379073756432,19.453495495438
"593",32.167,-107.6,86.1579807545504,212.975714909326,1.87265787647467,18.9836582530629
"594",33.955,-83.383,15.3654915699887,893.625112452768,9.13333333333334,20.4255603654136
"596",34.017,-116.067,62.8623617343186,67.0116753266248,0.63672582397682,20.3782641429135
"597",34.034,-118.7,126.565138602668,484.009029616622,2.32004573015128,14.7370355142038
"600",34.04,-118.701,146.787048639822,484.009029616622,2.32004573015128,14.7370355142038
"604",34.0416666666667,-118.708333333333,149.294930516287,484.009029616622,2.32004573015128,14.7370355142038
"606",34.042,-118.708,149.611060857694,484.009029616622,2.32004573015128,14.7370355142038
"610",34.042,-118.722,159.084258974918,484.009029616622,2.32004573015128,14.7370355142038
"612",34.068,-118.719,134.406749853247,484.009029616622,2.32004573015128,14.7370355142038
"613",34.083,-118.683,170.9781601133,484.009029616622,2.32004573015128,14.7370355142038
"615",34.083,-118.7,129.403554925708,484.009029616622,2.32004573015128,14.7370355142038
"616",34.083,-118.701,127.581841659245,484.009029616622,2.32004573015128,14.7370355142038
"619",34.083,-118.761,146.665094807933,484.009029616622,2.32004573015128,14.7370355142038
"620",34.084,-118.651,144.77266439981,484.009029616622,2.32004573015128,14.7370355142038
"623",34.084,-118.704,122.136305521154,484.009029616622,2.32004573015128,14.7370355142038
"626",34.085,-118.708,119.975049135641,484.009029616622,2.32004573015128,14.7370355142038
"627",34.086,-118.651,144.430115906521,484.009029616622,2.32004573015128,14.7370355142038
"630",34.088,-118.838,95.0536811269236,484.009029616622,2.32004573015128,14.7370355142038
"636",34.089,-118.655,149.374914823545,484.009029616622,2.32004573015128,14.7370355142038
"643",34.098,-118.653,143.104901672783,484.009029616622,2.32004573015128,14.7370355142038
"646",34.103,-118.695,74.5061528001676,484.009029616622,2.32004573015128,14.7370355142038
"649",34.1333333333333,-117.833333333333,98.4354624760152,617.288000712838,2.91294530755568,11.9702803131187
"663",34.2,-118.4,14.6322775059555,504.135439728849,2.44996427331931,13.3860946743245
"680",34.267,-118.15,214.735966591039,123.759677219776,1.19090909090909,15.748884381381
"682",34.368,-79.294,1.8723692571485,1003.56257908136,10.4995147201553,20.2614301984498
"684",34.5,-118.4,68.9497042104396,111.910709890146,1.17037279267495,15.6453587234527
"702",34.5,-119.817,200.910013716136,273.136103643748,2.05711722488038,12.2336166984157
"708",34.673,-83.354,75.708241098435,1162.53141270561,11.223044397463,18.6983261893382
"709",34.7,-76.667,3.1938757566941,1458.93610884363,9.8784771189248,18.0825414961557
"710",35,-79,7.89604205214146,933.379649797893,9.79191919191919,18.9360270593303
"711",35,135.7,62.2678523725347,1330.23151266412,10.7393209200438,17.4476544060208
"712",35.012,135.768,45.6365059238496,1322.31561724498,10.7434670592565,17.5390436626683
"713",35.033,-83.45,184.729018575759,794.035535045715,12.0631578947368,18.2749783383602
"715",35.167,-111.517,39.2121443872216,255.851273758961,2.44249121044701,13.6414230415655
"722",35.171,-79.382,19.1676337912589,898.812397231591,9.88452088452089,19.3634247018982
"724",35.2,-117.6,10.925705218765,68.1161776259734,0.753896103896104,19.3147220046799
"740",35.2,-82.233,39.6101386312674,1016.91695795563,11.0912771439087,18.5636953725243
"744",35.203,-82.242,55.9712067122139,1004.72854898424,11.1114008941878,18.6711204130852
"745",35.867,-79.983,16.1124875614086,830.20855652204,9.62573313782991,19.258192648566
"746",35.95,-79.067,16.7657996973937,859.396410533624,9.7564935064935,19.1409249166734
"747",35.967,-79.133,14.7738446247696,857.555163868605,9.77363274176023,19.180932371809
"750",36.017,-78.983,19.6846131731182,826.874783381464,9.76082251082251,18.8857173176555
"767",37.0166666666667,-2.41666666666667,159.051599694888,333.407428604347,2.90008370250903,14.6342451548564
"773",37.017,-2.417,155.969775631415,333.407428604347,2.90008370250903,14.6342451548564
"779",37.067,-113.967,78.9848581604877,193.160624544101,2.25524475524476,15.0095088142449
"781",37.364,-80.539,104.845516880703,501.780475911729,10.1969696969697,19.0768595531734
"782",37.367,-2.85,139.223335093937,81.1265246772428,1.67588932806324,19.6118205174784
"783",37.417,-122.25,89.2131344630098,659.703119753749,3.65034965034965,14.1574995996107
"785",37.78,-122.717,2.59254255508281,940.35238043375,4.10833146193577,13.3877801800637
"786",38.167,-0.633,13.8808226610509,306.991797740767,2.49317722475144,16.9656950974039
"789",38.183,15.55,137.020688639616,842.812516434491,6.05346140497724,16.3987235613882
"790",38.233,-4.2,102.862230106255,429.76301804318,4.07834928229665,16.8693547344664
"794",38.2333333333333,-4.2,103.294338826841,425.328620816507,4.05659241420831,16.9332827747765
"798",38.327,-0.529,21.6480192117437,306.991797740767,2.49317722475144,16.9656950974039
"807",38.583,-109.533,80.6579127717236,138.794344570124,1.82479338842975,17.1440913201955
"811",38.683,-119.733,186.722002880663,72.554715671332,1.6025078369906,13.3774963206707
"812",38.883,-123.417,106.248287324638,277.081697434145,2.18810222036028,16.7365026990989
"813",39.367,-119.683,162.048497752154,67.9863670402553,1.37180185084377,14.0812497042935
"814",39.567,-119.833,89.2206187758806,68.9225668126327,1.30669330669331,15.0393623999902
"815",39.583,-119.783,52.7889609051477,72.7538914316679,1.32178932178932,14.758555523027
"816",39.7,-111.783,178.460161508373,140.207883657848,2.48216340621404,15.2227896599281
"819",39.933,-111.417,142.231045801011,139.407207115243,2.53417385534174,13.3937849807993
"822",4.66,114.52,20.8577744544863,3461.34088686897,13.7412510462814,26.7756352568856
"836",4.95,114.41,1.66805783473295,3057.80576247032,14.6186350366454,26.9234636842166
"850",40.05,-111.783,55.5617491356947,190.701584364337,2.89790957705396,16.5041291321721
"854",40.067,-111.033,161.683583470069,96.9951601964359,2.32867132867133,14.4609274857528
"855",40.2,-112.933,7.65048687828051,179.269105956304,2.54716981132076,16.3550931325294
"861",40.2210527777778,112.744411111111,136.50365785584,324.764280177086,7.11380985426787,18.5367502375331
"863",40.25,-111.617,404.163027950956,133.151866348166,2.41031941031941,18.1672760234711
"879",40.6,15.8,114.869893614895,255.006528535869,3.63024022609515,16.9870474054855
"880",40.604,-111.582,171.647564179163,75.926990957716,2.05965909090909,18.0237520853679
"884",40.7,-111.683,212.628770267899,100.767780395676,2.27667984189723,17.1653609541942
"887",40.733,-110.983,172.042895261806,74.4524493960022,2.34090909090909,11.4974435864073
"892",40.75,-111.6,144.258887701698,121.856528897225,2.42937062937063,16.565912033828
"896",40.75,-111.9,11.6828765771868,219.619366967548,3.1684911946692,14.1265468955097
"902",40.759,-111.85,100.49505962444,199.271158364001,3.02604698672114,14.6735599615236
"905",40.783,-111.8,177.518544576586,145.358840157206,2.60772104607721,15.9985028182585
"907",40.8,-111.767,180.552681561843,131.231747996077,2.49834107498341,16.3247656748164
"917",41.217,0.917,103.35577512617,325.264258505313,3.50181818181818,18.5870277555832
"930",41.333,1.017,115.74154590637,306.413633936525,3.80327868852459,19.5715658097852
"931",42.2,1.817,223.473790664912,417.242586803236,6.97700534759359,14.186850791564
"932",42.283,-71.133,18.3725296852151,567.238602697556,7.95921375921376,17.3909981137588
"933",42.673,-84.474,4.6147982790064,484.918437801389,7.7475876079228,17.3284098968584
"938",42.726,-84.451,3.38287359288429,484.918437801389,7.7475876079228,17.3284098968584
"940",42.883,-72.317,57.0885873559059,553.116733532014,8.46247357293869,17.092805487409
"943",42.9,0.083,312.937919005404,375.195411358584,7.62133142448103,12.2068277237496
"946",43.17,11.35,61.1757100968794,433.061145137392,4.37638062871708,18.1238928315998
"948",43.283,11.583,51.8954553468518,492.200343114683,4.9918414918415,16.3016196024909
"955",43.433,10.7,127.73876307473,465.4906922768,3.97831526271893,17.7056378171283
"958",43.507,-1.5,13.5318654718395,1170.64847815805,8.47680890538033,13.6023507046862
"959",43.6,3.85,15.316292405652,766.590892553692,5.45454545454546,15.8331565237194
"962",43.623,3.879,16.6527613672263,766.590892553692,5.45454545454546,15.8331565237194
"967",43.7166666666667,-122.333333333333,203.42884126269,322.21277316451,5.36112506278252,13.3940710875331
"976",43.717,-122.333,203.073213985074,322.21277316451,5.36112506278252,13.3940710875331
"979",43.8,11.2,6.43535766630939,615.575138647935,5.29023845007452,16.2352216569926
"980",43.95,3.217,13.5364960264166,429.130954379634,4.66872110939907,17.2813997289249
"982",44.1,-121.13,7.8634897920969,93.957977107853,1.90748663101604,14.9177652777198
"983",44.152,5.253,316.011313124986,332.336856700301,4.3034238488784,16.5168797498611
"984",44.2,-122.25,151.02242524013,313.076255446233,5.29261363636364,14.2681413598494
"985",44.25,-116.968,30.1516997613387,137.879953438822,2.26835664335664,16.2270389116728
"987",44.317,-72.75,85.4221211820493,539.790766827978,9.075,13.9805803524364
"988",44.452,-73.183,22.2254523539496,515.229983224878,8.51204819277109,16.7600238695594
"990",44.467,-73.2,27.6547290953673,512.641246031984,8.51570247933885,16.8048134526865
"991",44.5,-73.117,27.7409471946785,486.885116458765,8.33884297520661,16.7827466442434
"992",44.75,-0.783,3.80568121386969,565.492502020106,6.48685199098422,15.8540067310176
"994",44.817,-79.4,7.61968067063849,438.729728373583,7.27330631152287,15.9562796640755
"997",45.2,5.733,186.311342776146,714.650013321425,9.46853146853147,15.0514269464666
"999",45.333,5.5,98.1725187258535,685.677843509068,8.37124944021495,15.8230475405648
"1003",45.697,3.002,56.1854641448762,383.653295477545,7.36545454545455,16.3696649169922
"1006",45.7,2.983333333,69.4415733926721,448.713510809452,8.24363636363637,13.6006335245769
"1007",45.717,3.05,105.430278639059,424.628024127132,7.46815459989113,15.8957951129878
"1039",45.763,3.066,126.815037277435,465.342806606937,7.54743083003953,15.3830055236817
"1046",45.776,3.144,23.9541567510658,501.828205713817,7.60227272727273,14.8638012972745
"1064",46.167,-123.533,86.4863070796873,561.561261360862,6.70880681818182,13.1292271989765
"1065",46.217,-113.227,124.240367044406,86.277138899786,3.69775678866588,15.2871776486231
"1071",46.3,-114.217,211.820672672258,157.52512630202,3.96837944664032,14.9228380306279
"1073",46.3,7.616666667,359.77886408485,476.39680541089,8.93336776859504,5.307551191661
"1074",46.317,7.583333333,418.146717411861,425.139422492299,8.93572669368848,5.85137726695953
"1075",46.317,7.733333333,407.316256300446,412.217476986053,8.93181818181818,5.98006309436271
"1076",46.32,-117.978,61.8705495034691,218.709185996706,3.26450433988122,14.6287503245543
"1078",46.633,-114.583,121.667506503118,139.917602142104,3.75385934819897,14.5913088711825
"1084",46.917,-114.083,51.5141806705491,203.671146774351,4.19966536530954,13.9118995117596
"1090",46.933,-113.95,160.61426095255,163.566817714167,4.02467532467532,14.8955667411507
"1093",47,-114.467,221.232576628324,201.335369605934,4.2219598583235,14.848911713259
"1097",47.077,-0.745,17.2485110269122,343.743994001499,5.83719851576994,15.7561302567236
"1100",47.15,11.117,357.126220045731,1130.76774981187,10.5022048465794,3.10290754796891
"1103",47.183,11.3,256.043706669697,1130.76774981187,10.5022048465794,3.10290754796891
"1104",47.183,11.317,295.964345044676,198.14886164583,14.3348115299335,11.494481041479
"1112",47.233,11.3,284.59378339108,622.953939563599,13.4258694325808,9.4777159099102
"1113",47.233,11.35,257.874622003924,634.984850740337,13.3850267379679,9.37904430078882
"1115",47.267,10.7,398.670478404199,70.6005513309221,13.2954545454545,9.6104538830844
"1116",47.267,11.367,256.368662649831,675.41362357171,12.9973103819258,8.94209218468959
"1119",47.267,11.383,174.737138161153,686.07869575271,12.9080399369417,8.8276847562725
"1120",47.317,11.1,307.116747790806,650.265906592741,13.2980437284235,9.24610341448506
"1128",47.6,-112.758,119.901915992092,207.1354031455,4.86730205278592,13.5832021830718
"1130",47.617,-112.69,135.205420418289,216.062804168147,4.91335227272727,13.4308600230651
"1132",48.25,7.25,178.434297494455,518.696531800394,8.9951871657754,14.75935420888
"1133",48.37,-122.52,21.2637579790771,219.18799018325,4.10257656781721,14.5586045357459
"1134",48.44,6.14,17.7362478674295,500.141652103967,8.41818181818182,15.1196677622169
"1136",48.751,6.338,14.7396656695011,395.694468061698,7.28030303030303,15.0602050488405
"1145",49.5,-113.92,13.4916796205379,287.685703974897,5.83030303030303,13.9679289826159
"1146",49.62,-114.5,100.03873757021,182.923290162073,5.37735849056604,10.9492061503756
"1147",49.7,-112.817,14.4624014143781,263.443832936051,4.74866310160428,14.8105603839695
"1151",5.181,-52.68,9.5048458665782,3036.08769419349,16.9147398076884,26.2453646839351
"1152",51.233,-116.05,255.671012655457,128.770098008591,6.40717029449424,8.71835042291661
"1153",52.167,5.733333333,5.97545751605966,447.218889157263,8.4941594718131,14.4544062547117
"1154",52.3,5.716666667,4.9017013930428,449.084879985425,8.48484848484848,14.4255402397387
"1155",52.417,0.667,7.62841845695435,304.157951186135,6.36363636363637,13.8818680511124
"1156",53.417,-113.75,1.89481027781526,318.557529223838,6.7006993006993,13.8278768109942
"1162",53.441,-116.661,16.8893679763529,352.280566529848,8.6995377503852,12.2112014347306
"1165",53.75,-122.7,51.4476523938989,248.125154810027,5.8394584139265,13.2335506161285
"1193",54.333,10.133,11.6474201762348,407.631912706431,7.72002230897937,14.5967570622408
"1196",55.867,-3.45,52.3432293946082,370.411647716845,9.95168467895741,12.3368456627712
"1197",61.85,24.3,21.5329886691317,256.212467413367,7.69967532467532,14.0353023058409
"1198",65.1,-146.767,135.509186168556,164.725947675915,6.38111888111888,12.322172870058
"1201",66.9,-152.547,95.1401447969474,86.3162204652128,5.56739811912226,12.7500459724833
"1202",9.15,-79.85,64.7438619557792,3021.42623311318,19.3350325623175,26.06767810981
"1218",9.167,-79.846,62.8423414135939,3021.42623311318,19.3350325623175,26.06767810981
"1237",9.167,-79.85,64.4910024681758,3021.42623311318,19.3350325623175,26.06767810981
"1250",9.283,-79.975,57.7020365626027,3021.42623311318,19.3350325623175,26.06767810981
"1256",9.917,-66.917,85.8001660535763,1123.47979976089,8.59080905620317,24.9277447173188
